cell_line,depmap_id,lineage,outer_fold,model,b2_fallback,b3_neighbor_cell_line,rmse_delta,nrmse_delta,pcc_delta,spearman_delta,signed_top50_overlap,pcc_context,rmse_gain_vs_b1,nrmse_gain_vs_b1,rmse_gain_vs_b4,nrmse_gain_vs_b4,rmse_gain_vs_cclr,outer_test_response_used_for_fit,report_order
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504,central_nervous_system,4,CONTROL_D10_R20,,,0.34374205004890324,0.956693335839692,0.3237956447746101,0.2830185069231929,0.08,0.020926646060794075,-0.0017434852253190858,-0.004852419702391475,0.0003656141932281698,,-0.0016180064709287456,False,5
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618,upper_aerodigestive,2,CONTROL_D10_R20,,,0.35832887318821954,0.8752170076234445,0.48122809680201856,0.3769505370194993,0.16,0.09908253860175564,0.0014963363913028105,0.003654796352696388,-0.0007548987060576606,,-0.00014140012489416431,False,5
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368,central_nervous_system,2,CONTROL_D10_R20,,,0.33651289654706484,0.9105239847649945,0.4062369244059216,0.3353527328996377,0.12000000000000001,0.12579316369127932,0.0026864090060385037,0.007268784816229612,6.179387762506039e-05,,1.4579923041657672e-06,False,5
SNU1214_UPPER_AERODIGESTIVE_TRACT,ACH-000715,upper_aerodigestive,1,CONTROL_D10_R20,,,0.5721994723844562,0.9272683567919907,0.3701981338208028,0.30322275352077077,0.06999999999999999,0.09859076625414707,0.0026996869035930127,0.004374932798374864,-0.000668138282912567,,0.00027489988653239816,False,5
SNU245_BILIARY_TRACT,ACH-000268,bile_duct,4,CONTROL_D10_R20,,,0.3521247604720297,0.9029613205275998,0.41209875074682434,0.33871162308206787,0.13,0.10372041199531827,0.0019767104106044875,0.005068922277057131,-0.0002713872295238007,,0.000658839099985431,False,5
SNU685_ENDOMETRIUM,ACH-000407,uterus,0,CONTROL_D10_R20,,,0.29254139767753506,0.9514083350149072,0.3334020941629263,0.23124624617032355,0.16,0.11415035804812582,0.0018192351942751817,0.005916549045457686,-0.0003523436114272749,,-0.00021854748526695111,False,5
SW480_LARGE_INTESTINE,ACH-000842,colorectal,3,CONTROL_D10_R20,,,0.4395516480156226,0.9392580770700572,0.36092228536304916,0.2609622137001576,0.19,0.0712879063088287,0.0005552472868934899,0.001186482865757399,0.0004138887849162165,,0.0003966037290683011,False,5
SW48_LARGE_INTESTINE,ACH-000958,colorectal,2,CONTROL_D10_R20,,,0.42808181779025156,0.952468417240875,0.29143612219086795,0.25570426996034956,0.08,0.047718928851037554,-0.00030007708719786974,-0.000667661966511357,-9.335244750507954e-05,,0.00019224250817312383,False,5
SW579_THYROID,ACH-000163,thyroid,2,CONTROL_D10_R20,,,0.3934875238065621,0.9234699395450108,0.3832179709939915,0.30419466666227174,0.13,0.08558419227663581,0.0015203998049986844,0.0035682033890778175,-0.0005886648481943091,,-6.606005461262665e-05,False,5
SW900_LUNG,ACH-000669,lung,3,CONTROL_D10_R20,,,0.37903994946269504,0.8630212340974623,0.5102987992359475,0.3948377212944348,0.19,0.1287738911760114,0.0027689019852586427,0.0063044046196192305,0.0020947708895759365,,0.0019741838290266434,False,5
TE11_OESOPHAGUS,ACH-000488,esophagus,4,CONTROL_D10_R20,,,0.29383289474458707,0.9532368726658222,0.379492304014127,0.2784864752019518,0.18,0.05676133301475131,-0.005004673346719057,-0.01623589208378906,0.00011548474514100349,,0.0011332868471211066,False,5
TE6_OESOPHAGUS,ACH-000605,esophagus,0,CONTROL_D10_R20,,,0.3491777316311204,0.934616900346875,0.36095674112863285,0.28037815764795143,0.2,0.037196134221443355,-0.0011079271232160015,-0.0029655024358892224,2.8063709938852544e-05,,-0.0010848634509216248,False,5
TEN_ENDOMETRIUM,ACH-000397,uterus,1,CONTROL_D10_R20,,,0.3034600235554949,0.9370169208997011,0.359191084436202,0.2867881559651976,0.16,0.07096771270336977,0.0007735881251950127,0.0023886677217707097,-0.00044009938557099115,,-0.0002900454446670975,False,5
TUHR4TKB_KIDNEY,ACH-000495,kidney,1,CONTROL_D10_R20,,,0.3270775853941755,0.9316528932632155,0.3712941744796986,0.29866202542462233,0.13,0.0950341762647385,0.001475631568160496,0.004203211963334175,-0.0009977278445973958,,-0.00016988561611508413,False,5
UACC257_SKIN,ACH-000579,skin,0,CONTROL_D10_R20,,,0.3751011014424685,0.8458469997922571,0.5391167050787444,0.4204109562025416,0.1,0.21198935868922777,0.00876292940075668,0.019760266004332783,-0.0013818376267923926,,-0.00028009915232080074,False,5
22RV1_PROSTATE,ACH-000956,prostate,1,CONTROL_D30_R20,,,0.41263011698286467,0.9614393363216855,0.2658562671884509,0.23770125293767955,0.05,0.09419390188965766,0.0019488236718988028,0.004540811881155515,0.0006507771462664347,,0.0005156721718053148,False,6
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,central_nervous_system,2,CONTROL_D30_R20,,,0.20977793453483942,0.8763595220646515,0.5011998223578907,0.37766981841493147,0.31,0.1877567517280356,0.004208387790204687,0.017580784750619194,0.002278448546217865,,0.0023223140016773725,False,6
769P_KIDNEY,ACH-000411,kidney,3,CONTROL_D30_R20,,,0.25981172061958174,0.8878971927476724,0.46334213905921307,0.3375288621042924,0.33999999999999997,0.09324515123541222,0.001194826941590843,0.00408327801658781,0.00012173663474313035,,0.0010162124686284302,False,6
786O_KIDNEY,ACH-000649,kidney,2,CONTROL_D30_R20,,,0.18714131823525476,0.8787634634520052,0.5303921544071944,0.3897509464907744,0.35,0.236249449275709,0.006084162803898896,0.028569532523218366,0.0007270660147977448,,0.0012545381078932494,False,6
8505C_THYROID,ACH-001307,thyroid,0,CONTROL_D30_R20,,,0.2857512917500504,0.8502067720675729,0.5207684206481709,0.4193829456257418,0.25,0.1105827495291324,0.0017125877434696068,0.005095527961887281,-0.0008565866187227877,,-0.00010901207388547274,False,6
A2780_OVARY,ACH-000657,ovary,0,CONTROL_D30_R20,,,0.2742699317823501,0.8630677246935291,0.504388731238962,0.39942068527915436,0.16,0.026201115076215177,-0.0010533966662691907,-0.0033148098227485656,-0.001772482863395597,,-0.00011126920116411032,False,6
A375_SKIN,ACH-000219,skin,1,CONTROL_D30_R20,,,0.3844751305240432,0.8109246969327448,0.6398719636260722,0.4926299782154817,0.2,0.22511021082143504,0.0076541201969205774,0.016143866295108666,-0.0013461067355448053,,-0.0003649744216215889,False,6
ACCMESO1_PLEURA,ACH-000086,mesothelioma,3,CONTROL_D30_R20,,,0.19002047046594026,0.8704371824586027,0.5206749540050717,0.380801239377491,0.39,0.137199931385435,0.002195803168844712,0.010058435908701036,-0.00015443759127295453,,-0.000171120008037845,False,6
AGS_STOMACH,ACH-000880,gastric,0,CONTROL_D30_R20,,,0.2834046681818121,0.8777700474910792,0.474415443204007,0.36711585669398067,0.22,0.08709125572284451,0.0005246957755041803,0.0016251046206733344,-0.00015299789293138355,,0.00015050373454461585,False,6
BEN_LUNG,ACH-000603,lung,0,CONTROL_D30_R20,,,0.27826938428494924,1.0245612917022227,0.26939973324732175,0.19921222614092526,0.21000000000000002,0.0419120201724494,-0.007545337310411848,-0.027781211220736846,-0.0026427716004220336,,-6.385253530766244e-05,False,6
CAL120_BREAST,ACH-000212,breast,1,CONTROL_D30_R20,,,0.22187736162195215,0.8924659986089966,0.4720376146690455,0.3697660157735365,0.28,0.08997349901412544,0.0005004033954231213,0.0020127921692369988,-0.0020229604525536515,,0.00045682841586913714,False,6
CAL62_THYROID,ACH-000174,thyroid,3,CONTROL_D30_R20,,,0.23964779023235977,0.7790774225485216,0.6412524596440985,0.4961803024855118,0.28,0.10074070352296145,0.0016867757568399255,0.005483584504501371,0.00016594244868523012,,0.0009184212840232242,False,6
CAOV3_OVARY,ACH-000713,ovary,2,CONTROL_D30_R20,,,0.2971304627712285,0.9072023175773879,0.4329564951501684,0.33628227381598935,0.25,-0.012310365150580128,-0.0028547653211806745,-0.008716203957548019,-0.0021758000640866304,,-0.0016844057800725065,False,6
CJM_SKIN,ACH-000458,skin,3,CONTROL_D30_R20,,,0.4345566841192346,0.8958661401088944,0.4292221005987075,0.342073211762013,0.12,0.13070470501206274,0.003861738854012031,0.007961219347630721,0.00046774732703219746,,0.0006253972335720226,False,6
COLO668_LUNG,ACH-000803,lung,1,CONTROL_D30_R20,,,0.4219838023761031,0.9731930455209828,0.2387376257801188,0.21503755631564803,0.09,0.06584117968222576,-0.0007871783266948373,-0.0018154167738445581,-0.001524491841669029,,0.00017652087669089989,False,6
COLO680N_OESOPHAGUS,ACH-000717,esophagus,2,CONTROL_D30_R20,,,0.27494295825865234,0.8849564051209627,0.48057835700064827,0.3604653164125897,0.25,0.06168271234619428,-0.0005289495017084533,-0.0017025249618579652,-0.0010482160026260567,,-0.00015698775438804935,False,6
COV434_OVARY,ACH-000123,ovary,1,CONTROL_D30_R20,,,0.34386314184482825,0.9713150338020743,0.25892153201012597,0.22096031716204836,0.08,0.1321999540871339,0.0028058419710721982,0.007925701121538453,-0.0010062761190997582,,0.0001721201952719631,False,6
DMS273_LUNG,ACH-000749,lung,0,CONTROL_D30_R20,,,0.20872715916527337,0.9191877285719172,0.4127293434813125,0.31792678961701204,0.30000000000000004,0.26275924910870513,0.007195703378689106,0.031688268410232534,0.0016887626229235286,,0.00045686357498411767,False,6
EFM192A_BREAST,ACH-000117,breast,4,CONTROL_D30_R20,,,0.3766062854272373,0.9537859085838761,0.29831872014714356,0.24524021331890125,0.13,0.0738513363496266,-0.0005268756834149735,-0.0013343553250754203,0.00024118869884404148,,-0.0004714775080768008,False,6
G401_SOFT_TISSUE,ACH-000096,rhabdoid,2,CONTROL_D30_R20,,,0.29121154084879536,0.9134359181677323,0.3993332000463932,0.3547643489153595,0.11000000000000001,0.06016231309518653,0.00022208732930378838,0.0006966157418237806,-0.0012871417757569503,,-0.0002476825216425338,False,6
GCIY_STOMACH,ACH-000047,gastric,1,CONTROL_D30_R20,,,0.20949542824690928,0.8411048193296686,0.5418941339008794,0.4263550298680183,0.26,0.12086237128858968,0.0015218742487891623,0.006110184722320611,-0.0004507652421635866,,0.00031618359647211935,False,6
GP2D_LARGE_INTESTINE,ACH-000982,colorectal,1,CONTROL_D30_R20,,,0.26146782616093667,0.9163808452715123,0.4175490544720595,0.33282346533510676,0.18,0.10387310164596289,0.000623610089130533,0.002185600993391601,0.0016104798378681062,,0.0004755332619357233,False,6
HCC1143_BREAST,ACH-000374,breast,2,CONTROL_D30_R20,,,0.3008173020491632,0.9191326626870764,0.42133070758570285,0.3244882285053017,0.24,0.024515092096367343,-0.00033658469279546077,-0.0010284181887192378,0.00021381848292589822,,0.000465691948775826,False,6
HCC1195_LUNG,ACH-000868,lung,0,CONTROL_D30_R20,,,0.3433577185890197,0.9005945120470625,0.4409933867365067,0.3408861011990876,0.18000000000000002,0.05077750565746957,0.00011940537027971265,0.00031318888541298495,0.0002659642642456883,,-0.000207142822315598,False,6
HCC1419_BREAST,ACH-000277,breast,3,CONTROL_D30_R20,,,0.415991228155628,0.9465548945560714,0.29998134596139336,0.23774923045820667,0.05,0.07395418747260325,0.0004447634356922747,0.0010120237603100657,0.0001556229445147106,,-9.848515115912226e-05,False,6
HEC1B_ENDOMETRIUM,ACH-000941,uterus,4,CONTROL_D30_R20,,,0.261235913565419,0.9063923015494936,0.4352422059701829,0.34169341347665944,0.18000000000000002,0.09296371667344698,0.0012787424788215374,0.004436764925041303,-0.0012711950741224887,,-9.496874740166916e-06,False,6
HEP3B217_LIVER,ACH-000625,liver,3,CONTROL_D30_R20,,,0.49818521765095974,0.9625294744218712,0.2608056852454054,0.2057746361351538,0.1,0.053892472122145534,-0.0009772096801026198,-0.0018880389992786961,-0.0015909708760740715,,-0.0015987631491065635,False,6
HS766T_PANCREAS,ACH-000178,pancreas,2,CONTROL_D30_R20,,,0.5647922921661521,0.9029937473447899,0.43524999716706053,0.3664505855535272,0.08,0.15717680628747355,0.005671873082147227,0.009068229152471297,0.003796880265794167,,0.0038608587492818813,False,6
HS852T_SKIN,ACH-000274,skin,4,CONTROL_D30_R20,,,0.5604278019158094,0.9370885045974925,0.32730354105872034,0.2827001431852711,0.06,0.11728789695083365,0.004631820687816313,0.00774484404069864,0.0008934418471625571,,0.000525187659001447,False,6
HUCCT1_BILIARY_TRACT,ACH-000976,bile_duct,3,CONTROL_D30_R20,,,0.3554629251517031,0.8237539865205236,0.5861827750016328,0.43580128550030284,0.27,0.24191015537388436,0.008279857150920722,0.019187838880751262,0.0032090092507254253,,0.0032629899817752106,False,6
IGR1_SKIN,ACH-000882,skin,2,CONTROL_D30_R20,,,0.2929308533709014,0.8568578489000304,0.5140163499253712,0.39930451796346694,0.21000000000000002,0.17910252812008057,0.0031890589769849043,0.00932837966226352,-0.0021942784508441338,,-0.001804116648337406,False,6
IGROV1_OVARY,ACH-000966,ovary,4,CONTROL_D30_R20,,,0.21562468639873333,0.8761629622623974,0.4941328277137049,0.38476714522904015,0.19,0.0786294638618611,0.00044565072951285867,0.001810843970723952,-0.0021910363102390362,,-0.0009212547054704423,False,6
ISTMES1_PLEURA,ACH-000569,mesothelioma,0,CONTROL_D30_R20,,,0.31103496515725315,0.8938554239727726,0.4442495693918602,0.37128599460799155,0.14,0.045379242916554555,-0.0004091210289936531,-0.0011757361447849446,-0.0008320356800613493,,0.00010155630069885735,False,6
J82_URINARY_TRACT,ACH-000396,urinary_tract,0,CONTROL_D30_R20,,,0.22006981530869069,0.8983223473919196,0.46235243968261036,0.35502322008726983,0.24,0.007998347966091607,-0.002398390354497182,-0.009790200669691607,-0.0030648351749545943,,-7.77718908209768e-05,False,6
JHH5_LIVER,ACH-000734,liver,4,CONTROL_D30_R20,,,0.37111065351015166,0.8942960420958268,0.4263844265985866,0.3377918605652667,0.17,0.04461340071466202,-0.004892388825643246,-0.011789594078702281,-0.005237704700665147,,-0.0005793437312001659,False,6
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622,central_nervous_system,3,CONTROL_D30_R20,,,0.29109210910712946,0.9696684069783883,0.31861001994676086,0.2634264038046517,0.12,0.04397386171903851,-0.001818952254879047,-0.006059183606070273,-0.0029912521582868834,,-0.0032036389056009362,False,6
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,central_nervous_system,4,CONTROL_D30_R20,,,0.278179610429598,0.9325517812052622,0.38862076383515254,0.29531911053552046,0.27,0.1321593775040718,0.00284892155242944,0.009550544930770566,0.001257620329971787,,0.00039355284482600617,False,6
KNS81_CENTRAL_NERVOUS_SYSTEM,ACH-000479,central_nervous_system,0,CONTROL_D30_R20,,,0.342922073478047,0.8919443357935857,0.45081722997963175,0.35881461347211596,0.16999999999999998,0.09985554897003046,0.0017876952954348213,0.004649816434140974,0.00017523891421988846,,-0.0002188297719331045,False,6
KYSE270_OESOPHAGUS,ACH-000873,esophagus,3,CONTROL_D30_R20,,,0.25527705521785765,0.8860097848947592,0.4772320542664005,0.3690017859538967,0.25,0.02614719395488322,-0.0033464108802009895,-0.011614646610546342,-0.002386069389129275,,-0.0028471141345392526,False,6
LI7_LIVER,ACH-000471,liver,1,CONTROL_D30_R20,,,0.4274042681026639,0.9692301881376855,0.2611063475177822,0.2073582046384465,0.11,0.03176770737538508,-0.0015676848156644385,-0.003555059137739014,-2.7421369664326622e-05,,-0.0002649492827231925,False,6
LK2_LUNG,ACH-000769,lung,3,CONTROL_D30_R20,,,0.30987143747261653,0.9706157516950963,0.279259506820006,0.22827705805465395,0.15,0.06773463088359917,-0.0003295740797866209,-0.0010323306846232727,-0.0013939498023159413,,-0.001322375288727029,False,6
LMSU_STOMACH,ACH-000255,gastric,3,CONTROL_D30_R20,,,0.23969920141985157,0.8463199097788155,0.5259680954018164,0.4101418907895538,0.30000000000000004,0.16508817888910218,0.0033477754152176076,0.011820185343062506,-0.0002738189246078715,,1.923176762083645e-05,False,6
LN229_CENTRAL_NERVOUS_SYSTEM,ACH-000595,central_nervous_system,1,CONTROL_D30_R20,,,0.3122956360096428,0.8644271495435765,0.49266621278796185,0.37627515184133414,0.22,0.11330258858211902,0.0016461063917422858,0.004556384694454407,9.853582015700857e-05,,-1.8122924296093412e-05,False,6
LNCAPCLONEFGC_PROSTATE,ACH-000977,prostate,4,CONTROL_D30_R20,,,0.2691002032696057,0.9996580266859255,0.27697277881422694,0.23420097832440043,0.16999999999999998,0.14225031358026383,-3.1348509240025635e-05,-0.00011645397701554039,-0.0035469043179595094,,-0.0012921994697837058,False,6
LOVO_LARGE_INTESTINE,ACH-000950,colorectal,0,CONTROL_D30_R20,,,0.29172937863894405,0.8400388739003259,0.5436176334203576,0.4147079942081499,0.26,0.1677540423801646,0.00412779493525034,0.011886043926315315,-0.0016421442506840411,,0.00017337707263764823,False,6
LUDLU1_LUNG,ACH-000390,lung,2,CONTROL_D30_R20,,,0.3201489862075721,0.9279873962727362,0.37865676629143846,0.28761463124322284,0.21000000000000002,0.08870845356464661,0.0011168403504965285,0.0032372858061703313,0.0014018497369825966,,0.0016927867774743088,False,6
MALME3M_SKIN,ACH-000477,skin,0,CONTROL_D30_R20,,,0.5987757853740032,0.9216449134951641,0.37803349866104347,0.28914244768809805,0.11000000000000001,0.1732205031687578,0.008946352042102923,0.013770362889325982,0.0011919682503422901,,0.00018263823319775163,False,6
MDAMB435S_SKIN,ACH-000884,skin,1,CONTROL_D30_R20,,,0.2709241708340794,0.8802704735541362,0.4893491669679457,0.3752264816167176,0.21,0.0874784987409077,-0.0007662216196882565,-0.0024895610677109214,0.0007709132583894052,,0.0006496216549033984,False,6
MDAMB468_BREAST,ACH-000849,breast,0,CONTROL_D30_R20,,,0.26011345269570335,0.9000149431380672,0.4562474986399497,0.32314544408985674,0.31,0.08003755081093263,0.0011195166480039154,0.003873623996964448,0.0009257272900150548,,0.00018881325644942715,False,6
MIAPACA2_PANCREAS,ACH-000601,pancreas,0,CONTROL_D30_R20,,,0.2641655726647206,0.7990463248605684,0.6247640202950853,0.4728631813346285,0.24,0.017392810469119172,-0.00147502445632397,-0.004461644486887795,-0.00259251069001315,,-0.00015599750424311054,False,6
MSTO211H_PLEURA,ACH-000335,mesothelioma,2,CONTROL_D30_R20,,,0.23574678074049873,0.8037610593631868,0.5854016934420206,0.4473149294854346,0.27,0.10049970481905057,0.0007361663197827384,0.0025099041403555677,0.0003972092274772687,,0.0017304132167317576,False,6
NCIH1048_LUNG,ACH-000866,lung,4,CONTROL_D30_R20,,,0.4069498857298145,0.9570088253058052,0.280038052187035,0.2390034334967571,0.08,0.10971183695923858,0.0022743362543205525,0.005348471503301422,0.0017699968914620112,,0.00017742523371278018,False,6
NCIH1299_LUNG,ACH-000510,lung,3,CONTROL_D30_R20,,,0.17866151614233483,0.8047277422319236,0.5978801151029262,0.45556791600027396,0.4,0.12520515522725809,0.0016634774851700118,0.007492640327915079,-0.0013330430881872413,,-0.0011223118603861382,False,6
NCIH1355_LUNG,ACH-000666,lung,1,CONTROL_D30_R20,,,0.33251377443587116,0.8804125373838205,0.4561090500471077,0.36288808429920416,0.14,0.018702253876870117,-0.0012152123830622141,-0.003217575631106362,-0.0006612313661609748,,0.0005736211682648706,False,6
NCIH1573_LUNG,ACH-000916,lung,4,CONTROL_D30_R20,,,0.3720845725985741,0.9319442821329182,0.35330559677585527,0.2917257315677568,0.14,0.07292513996030907,0.0009457312107706284,0.0023687324313313995,8.742505812242563e-05,,0.0004156549294681011,False,6
NCIH1581_LUNG,ACH-000015,lung,2,CONTROL_D30_R20,,,0.24536998709924837,0.89665383627156,0.4374819000349015,0.3650289018637123,0.19,0.13299646065138335,0.0021928550328828844,0.008013334886089907,-0.0005908731114937782,,-7.246514292308381e-05,False,6
NCIH1650_LUNG,ACH-000035,lung,4,CONTROL_D30_R20,,,0.3502227379176447,0.932638907815839,0.3571261064066011,0.29828183025193966,0.16999999999999998,0.0607287429672658,0.0005192705165489864,0.001382811094147507,0.0008458306281997063,,0.00013519145615759065,False,6
NCIH1693_LUNG,ACH-000021,lung,3,CONTROL_D30_R20,,,0.24291227963729298,0.8361778520552013,0.5388365001639582,0.43282886854808666,0.35,0.042768084924147895,-0.0011363341209875422,-0.003911607210319579,0.0004026552883070189,,0.0005547590869068308,False,6
