outer_fold,component,direction,loading_rank,gene_index,gene_id,gene_symbol,loading
0,4,positive,31,15011,ENSG00000104432,IL7,0.020728380097899065
0,4,positive,32,16550,ENSG00000167081,PBX3,0.020694536589103998
0,4,positive,33,5456,ENSG00000070950,RAD18,0.020629251958634482
0,4,positive,34,22073,ENSG00000139668,WDFY2,0.02062722370070216
0,4,positive,35,7966,ENSG00000170522,ELOVL6,0.020523129713743503
0,4,positive,36,14461,ENSG00000003989,SLC7A2,0.0203744074696636
0,4,positive,37,29315,ENSG00000101187,SLCO4A1,0.02026306578357571
0,4,positive,38,20906,ENSG00000198056,PRIM1,0.020206195357367982
0,4,positive,39,17645,ENSG00000138134,STAMBPL1,0.02017577184690885
0,4,positive,40,848,ENSG00000127124,HIVEP3,0.020173088859407717
0,4,positive,41,15443,ENSG00000261220,RP11-629O1.2,0.019974403138861892
0,4,positive,42,9017,ENSG00000172062,SMN1,0.019872560757058653
0,4,positive,43,6733,ENSG00000163661,PTX3,0.01977172973348066
0,4,positive,44,28244,ENSG00000134775,FHOD3,0.019657975318949347
0,4,positive,45,16087,ENSG00000165092,ALDH1A1,0.019630216292788574
0,4,positive,46,28242,ENSG00000260552,RP11-49I11.1,0.019515312361657173
0,4,positive,47,29191,ENSG00000101096,NFATC2,0.019379055287776698
0,4,positive,48,512,ENSG00000001460,STPG1,0.01922567836999349
0,4,positive,49,21010,ENSG00000256268,RP11-221N13.3,0.019168981236445167
0,4,positive,50,8675,ENSG00000145555,MYO10,0.019058402398683557
0,5,negative,1,18523,ENSG00000173432,SAA1,-0.03278516589732358
0,5,negative,2,26500,ENSG00000177427,MIEF2,-0.032540899408783866
0,5,negative,3,17119,ENSG00000120539,MASTL,-0.03173320178503596
0,5,negative,4,24757,ENSG00000008517,IL32,-0.03150123535155613
0,5,negative,5,5489,ENSG00000144554,FANCD2,-0.03148370636982308
0,5,negative,6,20572,ENSG00000272369,RP11-446N19.1,-0.031222137364547497
0,5,negative,7,32542,ENSG00000183486,MX2,-0.031155487961278136
0,5,negative,8,10791,ENSG00000172738,TMEM217,-0.02829766277652301
0,5,negative,9,15060,ENSG00000185015,CA13,-0.028028316609737834
0,5,negative,10,2204,ENSG00000158764,ITLN2,-0.02788399196808676
0,5,negative,11,549,ENSG00000175087,PDIK1L,-0.027744273291116985
0,5,negative,12,16290,ENSG00000095383,TBC1D2,-0.02755685114442058
0,5,negative,13,18704,ENSG00000187479,C11orf96,-0.02726156891405597
0,5,negative,14,21023,ENSG00000127311,HELB,-0.02724535925582106
0,5,negative,15,17870,ENSG00000148835,TAF5,-0.02723217519336863
0,5,negative,16,15848,ENSG00000164976,KIAA1161,-0.027012413209068567
0,5,negative,17,32607,ENSG00000160223,ICOSLG,-0.026982673577913428
0,5,negative,18,10934,ENSG00000112796,ENPP5,-0.026749267085985955
0,5,negative,19,12431,ENSG00000146700,SRCRB4D,-0.02672706757004617
0,5,negative,20,23694,ENSG00000051180,RAD51,-0.026554899767297406
0,5,negative,21,28400,ENSG00000141682,PMAIP1,-0.026413877766547866
0,5,negative,22,18429,ENSG00000166483,WEE1,-0.026292625652190777
0,5,negative,23,20821,ENSG00000135447,PPP1R1A,-0.026276728716551085
0,5,negative,24,18522,ENSG00000134339,SAA2,-0.026248156751006925
0,5,negative,25,31866,ENSG00000100150,DEPDC5,-0.026004972067797383
0,5,negative,26,486,ENSG00000204219,TCEA3,-0.02576177272428278
0,5,negative,27,4168,ENSG00000170485,NPAS2,-0.025752954218843955
0,5,negative,28,601,ENSG00000117748,RPA2,-0.025365515358134135
0,5,negative,29,21567,ENSG00000135114,OASL,-0.025259277042769143
0,5,negative,30,17457,ENSG00000107731,UNC5B,-0.02500939520344602
0,5,negative,31,21451,ENSG00000111331,OAS3,-0.02490192866377279
0,5,negative,32,6740,ENSG00000178053,MLF1,-0.024854215903538823
0,5,negative,33,4182,ENSG00000115594,IL1R1,-0.02484249764563986
0,5,negative,34,6191,ENSG00000240476,LINC00973,-0.024835843485174463
0,5,negative,35,2757,ENSG00000123689,G0S2,-0.024762213623220414
0,5,negative,36,20463,ENSG00000174236,REP15,-0.024420572676364685
0,5,negative,37,1258,ENSG00000162614,NEXN,-0.024380778215035048
0,5,negative,38,15595,ENSG00000160949,TONSL,-0.024260783469244384
0,5,negative,39,3791,ENSG00000162927,PUS10,-0.024252929902391984
0,5,negative,40,15152,ENSG00000175305,CCNE2,-0.023938198543048808
0,5,negative,41,24018,ENSG00000140451,PIF1,-0.023861091980050583
0,5,negative,42,25450,ENSG00000198848,CES1,-0.023760769415395445
0,5,negative,43,12477,ENSG00000224046,AC005076.5,-0.023754638136219173
0,5,negative,44,24735,ENSG00000005001,PRSS22,-0.02366719793564299
0,5,negative,45,29572,ENSG00000060566,CREB3L3,-0.02366516208287022
0,5,negative,46,1715,ENSG00000272755,RP11-326G21.1,-0.023506481873801718
0,5,negative,47,4885,ENSG00000119041,GTF3C3,-0.023483587733792402
0,5,negative,48,28571,ENSG00000101255,TRIB3,-0.023361224167416265
0,5,negative,49,11177,ENSG00000146281,PM20D2,-0.023292974305767534
0,5,negative,50,6379,ENSG00000173193,PARP14,-0.02323565923536542
0,5,positive,1,3643,ENSG00000231312,AC007246.3,0.034405523909495535
0,5,positive,2,12414,ENSG00000174428,GTF2IRD2B,0.03298938272731289
0,5,positive,3,4371,ENSG00000163083,INHBB,0.03264520834046436
0,5,positive,4,31408,ENSG00000083812,ZNF324,0.03224243242908171
0,5,positive,5,31940,ENSG00000128311,TST,0.03167248947469952
0,5,positive,6,3966,ENSG00000115274,INO80B,0.03148156958839605
0,5,positive,7,32534,ENSG00000183036,PCP4,0.03146805045220654
0,5,positive,8,24031,ENSG00000138617,PARP16,0.028979614464011923
0,5,positive,9,32202,ENSG00000185386,MAPK11,0.02894366907916274
0,5,positive,10,3474,ENSG00000268412,AC013449.1,0.028210895206168783
0,5,positive,11,867,ENSG00000164011,ZNF691,0.028023157036676547
0,5,positive,12,29813,ENSG00000065989,PDE4A,0.027901737028673716
0,5,positive,13,5906,ENSG00000186792,HYAL3,0.027851354275914852
0,5,positive,14,10416,ENSG00000010704,HFE,0.027695501701891993
0,5,positive,15,17057,ENSG00000241058,NSUN6,0.027657553668004063
0,5,positive,16,10231,ENSG00000272142,RP11-428J1.5,0.027296578179493408
0,5,positive,17,29346,ENSG00000101210,EEF1A2,0.02728852674301774
0,5,positive,18,9659,ENSG00000112852,PCDHB2,0.02690432805315245
0,5,positive,19,6348,ENSG00000242622,RP11-18H7.1,0.026628533521256187
0,5,positive,20,10199,ENSG00000272277,RP1-40E16.12,0.0264010392850679
0,5,positive,21,27596,ENSG00000133195,SLC39A11,0.026325814224855793
0,5,positive,22,6390,ENSG00000239523,MYLK-AS1,0.0260508409867649
0,5,positive,23,30991,ENSG00000104973,MED25,0.02594513547336644
0,5,positive,24,5763,ENSG00000169981,ZNF35,0.02564129843949276
0,5,positive,25,6715,ENSG00000174928,C3orf33,0.025618482065584088
0,5,positive,26,30366,ENSG00000180884,ZNF792,0.025554104248347243
0,5,positive,27,23049,ENSG00000205659,LIN52,0.025544558271547654
0,5,positive,28,3796,ENSG00000173209,AHSA2,0.025506885232164187
0,5,positive,29,335,ENSG00000197312,DDI2,0.025485074945130866
0,5,positive,30,27966,ENSG00000262001,DLGAP1-AS2,0.025304057050778726
0,5,positive,31,13471,ENSG00000189221,MAOA,0.024932908280796754
0,5,positive,32,20486,ENSG00000133704,IPO8,0.024818926374942915
0,5,positive,33,25147,ENSG00000213658,LAT,0.024781347866174384
0,5,positive,34,861,ENSG00000117385,LEPRE1,0.02472527797643608
0,5,positive,35,30804,ENSG00000104936,DMPK,0.024607716969633757
0,5,positive,36,4653,ENSG00000152253,SPC25,0.024549412818082178
0,5,positive,37,25130,ENSG00000184110,EIF3C,0.024545482023923596
0,5,positive,38,13149,ENSG00000033100,CHPF2,0.024519008165861396
0,5,positive,39,31110,ENSG00000204611,ZNF616,0.024477870804018937
0,5,positive,40,13322,ENSG00000102048,ASB9,0.024433043109711127
0,5,positive,41,22952,ENSG00000171723,GPHN,0.024358384119605347
0,5,positive,42,8077,ENSG00000151466,SCLT1,0.024323092976131885
0,5,positive,43,13167,ENSG00000133627,ACTR3B,0.024191126475026054
0,5,positive,44,20316,ENSG00000165714,LOH12CR1,0.02418993710036341
0,5,positive,45,1592,ENSG00000081026,MAGI3,0.024081707626133875
0,5,positive,46,23040,ENSG00000140043,PTGR2,0.023955401799950093
0,5,positive,47,13467,ENSG00000171657,GPR82,0.02382823874193526
0,5,positive,48,21944,ENSG00000120693,SMAD9,0.023781251910257855
0,5,positive,49,24688,ENSG00000008710,PKD1,0.02361485127588949
0,5,positive,50,3742,ENSG00000115239,GPR75-ASB3,0.023595989425024097
0,6,negative,1,27099,ENSG00000175906,ARL4D,-0.03611258716029778
0,6,negative,2,27926,ENSG00000176912,C18orf56,-0.03461765783127739
0,6,negative,3,16997,ENSG00000065328,MCM10,-0.03436750063191605
0,6,negative,4,8144,ENSG00000109436,TBC1D9,-0.03368030701127434
0,6,negative,5,19496,ENSG00000165490,C11orf82,-0.03115379711343315
0,6,negative,6,15509,ENSG00000167656,LY6D,-0.030282205868279594
0,6,negative,7,24957,ENSG00000103226,NOMO3,-0.02979467422294426
0,6,negative,8,32102,ENSG00000100271,TTLL1,-0.029147330720798816
0,6,negative,9,29834,ENSG00000161888,SPC24,-0.028962240047714194
0,6,negative,10,15830,ENSG00000165272,AQP3,-0.02878959666901083
0,6,negative,11,12276,ENSG00000132436,FIGNL1,-0.02877253140761067
0,6,negative,12,22787,ENSG00000139926,FRMD6,-0.028282694552262434
0,6,negative,13,22869,ENSG00000100578,KIAA0586,-0.02801293748137217
0,6,negative,14,270,ENSG00000120937,NPPB,-0.02798294067567017
0,6,negative,15,30439,ENSG00000075702,WDR62,-0.027958868378337297
0,6,negative,16,8065,ENSG00000164070,HSPA4L,-0.027859371646638653
0,6,negative,17,31822,ENSG00000099992,TBC1D10A,-0.027857750947186503
0,6,negative,18,30404,ENSG00000105672,ETV2,-0.0278413128382022
0,6,negative,19,4091,ENSG00000163067,ZNF2,-0.027690957570058607
0,6,negative,20,15103,ENSG00000155099,TMEM55A,-0.02741165587219724
0,6,negative,21,7790,ENSG00000173085,COQ2,-0.027326770189513867
0,6,negative,22,28315,ENSG00000167306,MYO5B,-0.027270840137404447
0,6,negative,23,23850,ENSG00000166200,COPS2,-0.0270889491025002
0,6,negative,24,9454,ENSG00000245937,CTC-228N24.3,-0.02700095736562153
0,6,negative,25,12216,ENSG00000122678,POLM,-0.026779646116796587
0,6,negative,26,2074,ENSG00000163472,TMEM79,-0.02665471950969741
0,6,negative,27,11062,ENSG00000119900,OGFRL1,-0.026615185389538037
0,6,negative,28,910,ENSG00000173846,PLK3,-0.02648755319211278
0,6,negative,29,570,ENSG00000175793,SFN,-0.02648730617618704
0,6,negative,30,21302,ENSG00000111670,GNPTAB,-0.026306407335398057
0,6,negative,31,23415,ENSG00000126215,XRCC3,-0.02629401284251266
0,6,negative,32,744,ENSG00000092853,CLSPN,-0.02618336601262313
0,6,negative,33,20972,ENSG00000198673,FAM19A2,-0.026115332111389125
0,6,negative,34,26447,ENSG00000170425,ADORA2B,-0.026062808546586085
0,6,negative,35,31593,ENSG00000093009,CDC45,-0.025988801366226763
0,6,negative,36,23714,ENSG00000104147,OIP5,-0.025961299178257898
0,6,negative,37,1796,ENSG00000233368,RP11-277L2.3,-0.0259072473645169
0,6,negative,38,24876,ENSG00000175643,RMI2,-0.02577234294858436
0,6,negative,39,12388,ENSG00000009950,MLXIPL,-0.025730827746373742
0,6,negative,40,12928,ENSG00000273319,RP11-138A9.2,-0.02564173818407956
0,6,negative,41,24018,ENSG00000140451,PIF1,-0.025617448751894402
0,6,negative,42,578,ENSG00000158246,FAM46B,-0.025614519423393153
0,6,negative,43,24355,ENSG00000183655,KLHL25,-0.025593805753082635
0,6,negative,44,965,ENSG00000123473,STIL,-0.025534679831453907
0,6,negative,45,16759,ENSG00000122133,PAEP,-0.02550411161107507
0,6,negative,46,4535,ENSG00000204406,MBD5,-0.025440574220916674
0,6,negative,47,26824,ENSG00000161570,CCL5,-0.025394583224101406
0,6,negative,48,22422,ENSG00000129484,PARP2,-0.025379537617165816
0,6,negative,49,19475,ENSG00000188997,KCTD21,-0.025285177648208333
0,6,negative,50,17588,ENSG00000108219,TSPAN14,-0.02523478714000891
0,6,positive,1,26774,ENSG00000108691,CCL2,0.048333718567295535
0,6,positive,2,31206,ENSG00000182909,LENG9,0.03798577794318375
0,6,positive,3,25093,ENSG00000155592,ZKSCAN2,0.03415709522276276
0,6,positive,4,23668,ENSG00000104081,BMF,0.03101115630629718
0,6,positive,5,17652,ENSG00000119922,IFIT2,0.030862326905680658
0,6,positive,6,23813,ENSG00000166920,C15orf48,0.03065817055467913
0,6,positive,7,28228,ENSG00000186814,ZSCAN30,0.03053902021814234
0,6,positive,8,23044,ENSG00000156050,FAM161B,0.030022840281037463
0,6,positive,9,31770,ENSG00000233521,RP5-1172A22.1,0.029780391978956884
0,6,positive,10,7694,ENSG00000163739,CXCL1,0.029380195586504218
0,6,positive,11,247,ENSG00000271895,RP4-635E18.8,0.028808520693506385
0,6,positive,12,20193,ENSG00000182326,C1S,0.028762318568001315
0,6,positive,13,9494,ENSG00000164402,SEPT8,0.028355036717061573
0,6,positive,14,5783,ENSG00000163818,LZTFL1,0.027811819500833515
0,6,positive,15,5252,ENSG00000221944,TIGD1,0.027571630700728555
0,6,positive,16,24089,ENSG00000245750,RP11-279F6.1,0.02751032702993801
0,6,positive,17,17466,ENSG00000122863,CHST3,0.02716789050782487
0,6,positive,18,9751,ENSG00000164266,SPINK1,0.02698868602695999
0,6,positive,19,8947,ENSG00000130449,ZSWIM6,0.026867614431900815
0,6,positive,20,10710,ENSG00000235863,B3GALT4,0.026784050311431926
0,6,positive,21,11985,ENSG00000048052,HDAC9,0.02677992380734469
0,6,positive,22,18036,ENSG00000107902,LHPP,0.026664341768197652
0,6,positive,23,14474,ENSG00000156011,PSD3,0.02665042542566565
0,6,positive,24,16826,ENSG00000197355,UAP1L1,0.02616115970932114
0,6,positive,25,15644,ENSG00000147852,VLDLR,0.02605587297612793
0,6,positive,26,30588,ENSG00000187187,ZNF546,0.026030980713906596
0,6,positive,27,14831,ENSG00000181690,PLAG1,0.026015841193401706
0,6,positive,28,15243,ENSG00000164929,BAALC,0.025561625249161963
0,6,positive,29,2877,ENSG00000154309,DISP1,0.025144638022058217
0,6,positive,30,2451,ENSG00000153029,MR1,0.025072964178818588
0,6,positive,31,23193,ENSG00000165533,TTC8,0.024433324698171076
0,6,positive,32,4992,ENSG00000118263,KLF7,0.02429548388063396
0,6,positive,33,32,ENSG00000223764,RP11-54O7.3,0.024274395185011458
0,6,positive,34,16432,ENSG00000106948,AKNA,0.024196087729987336
0,6,positive,35,21406,ENSG00000076513,ANKRD13A,0.024081872748042115
0,6,positive,36,20353,ENSG00000111348,ARHGDIB,0.023909161818837822
0,6,positive,37,18222,ENSG00000149043,SYT8,0.0238346646498982
0,6,positive,38,27179,ENSG00000159314,ARHGAP27,0.023768112413001943
0,6,positive,39,685,ENSG00000183615,FAM167B,0.023766567351446742
0,6,positive,40,13685,ENSG00000090776,EFNB1,0.023689118678191026
0,6,positive,41,3579,ENSG00000272754,AL133245.2,0.023209468601541286
0,6,positive,42,21231,ENSG00000120833,SOCS2,0.023187698200038246
0,6,positive,43,27051,ENSG00000167925,GHDC,0.023174716278945576
0,6,positive,44,20195,ENSG00000139178,C1RL,0.02313106502910772
0,6,positive,45,2208,ENSG00000158773,USF1,0.0228618612827965
0,6,positive,46,374,ENSG00000058453,CROCC,0.022762540740489418
0,6,positive,47,14265,ENSG00000130830,MPP1,0.02275936817894296
0,6,positive,48,12750,ENSG00000091129,NRCAM,0.022662787107451145
0,6,positive,49,331,ENSG00000116138,DNAJC16,0.02256640401403743
0,6,positive,50,17427,ENSG00000156510,HKDC1,0.022544232815192904
0,7,negative,1,30492,ENSG00000171817,ZNF540,-0.03833623785183461
0,7,negative,2,2757,ENSG00000123689,G0S2,-0.0358768916454393
0,7,negative,3,11284,ENSG00000155085,AK9,-0.033961692360668046
0,7,negative,4,30245,ENSG00000197372,ZNF675,-0.03381714283653017
0,7,negative,5,17655,ENSG00000185745,IFIT1,-0.033712988940840065
0,7,negative,6,30489,ENSG00000188227,ZNF793,-0.03309143009439773
0,7,negative,7,31006,ENSG00000142528,ZNF473,-0.03307654115592088
0,7,negative,8,26978,ENSG00000212901,KRTAP3-1,-0.030383029053414855
0,7,negative,9,711,ENSG00000116525,TRIM62,-0.029807851242786263
0,7,negative,10,11423,ENSG00000118507,AKAP7,-0.029798265457784346
0,7,negative,11,9778,ENSG00000145882,PCYOX1L,-0.029394825566257207
0,7,negative,12,27926,ENSG00000176912,C18orf56,-0.02859753907528509
0,7,negative,13,8078,ENSG00000151470,C4orf33,-0.028322111482878113
0,7,negative,14,20324,ENSG00000178878,APOLD1,-0.02819588282025147
0,7,negative,15,15257,ENSG00000147650,LRP12,-0.028158192029079446
0,7,negative,16,5963,ENSG00000114854,TNNC1,-0.027165487049238605
0,7,negative,17,20252,ENSG00000110852,CLEC2B,-0.027138587524861653
0,7,negative,18,32562,ENSG00000160181,TFF2,-0.02688726346137202
0,7,negative,19,8768,ENSG00000164187,LMBRD2,-0.026731184939869333
0,7,negative,20,16623,ENSG00000160445,ZER1,-0.026405403134636195
0,7,negative,21,785,ENSG00000204084,INPP5B,-0.026152987361973693
0,7,negative,22,217,ENSG00000234546,RP3-510D11.2,-0.026093239541095922
0,7,negative,23,24772,ENSG00000140993,TIGD7,-0.026086114584224003
0,7,negative,24,23048,ENSG00000119711,ALDH6A1,-0.026079502906625612
0,7,negative,25,18217,ENSG00000244242,IFITM10,-0.02600780917577354
0,7,negative,26,21881,ENSG00000139508,SLC46A3,-0.02562125457461731
0,7,negative,27,25263,ENSG00000178226,PRSS36,-0.025315834136028427
0,7,negative,28,2683,ENSG00000174529,TMEM81,-0.025194365621060474
0,7,negative,29,19398,ENSG00000149380,P4HA3,-0.025141744545618412
0,7,negative,30,22959,ENSG00000198133,TMEM229B,-0.02512700959131871
0,7,negative,31,27705,ENSG00000185262,UBALD2,-0.025040274860125725
0,7,negative,32,9861,ENSG00000055163,CYFIP2,-0.024954626613899297
0,7,negative,33,1807,ENSG00000264207,RP11-196G18.23,-0.024821188261915914
0,7,negative,34,13846,ENSG00000158164,TMSB15A,-0.02480030966175075
0,7,negative,35,4988,ENSG00000118246,FASTKD2,-0.02473334465942865
0,7,negative,36,12411,ENSG00000196275,GTF2IRD2,-0.02470167777821067
0,7,negative,37,6412,ENSG00000114544,SLC41A3,-0.024691315667295426
0,7,negative,38,27647,ENSG00000167861,HID1,-0.024623098584307987
0,7,negative,39,27869,ENSG00000264569,RP13-650J16.1,-0.024541169654569026
0,7,negative,40,31354,ENSG00000083817,ZNF416,-0.024448780843423657
0,7,negative,41,17770,ENSG00000119943,PYROXD2,-0.024363895689376813
0,7,negative,42,7259,ENSG00000245468,RP11-367J11.3,-0.024284969301432955
0,7,negative,43,10677,ENSG00000204287,HLA-DRA,-0.024268302652369796
0,7,negative,44,29557,ENSG00000105289,TJP3,-0.024187333462106556
0,7,negative,45,4690,ENSG00000172878,METAP1D,-0.024012895199727127
0,7,negative,46,11480,ENSG00000146410,MTFR2,-0.023929402606749167
0,7,negative,47,16995,ENSG00000151468,CCDC3,-0.023928309727009125
0,7,negative,48,18634,ENSG00000121690,DEPDC7,-0.023860505193356397
0,7,negative,49,26923,ENSG00000173991,TCAP,-0.023556464693060632
0,7,negative,50,5243,ENSG00000163283,ALPP,-0.023521387463034223
0,7,positive,1,21935,ENSG00000133083,DCLK1,0.0413701604971072
0,7,positive,2,1965,ENSG00000188015,S100A3,0.038279198627094786
0,7,positive,3,10569,ENSG00000137331,IER3,0.032291442704121084
0,7,positive,4,24983,ENSG00000170537,TMC7,0.03223337731063569
0,7,positive,5,27026,ENSG00000186847,KRT14,0.03159273854854475
0,7,positive,6,6198,ENSG00000168386,FILIP1L,0.03158335790320415
0,7,positive,7,14610,ENSG00000120875,DUSP4,0.031320710094446244
0,7,positive,8,1966,ENSG00000196754,S100A2,0.03058018888924828
0,7,positive,9,12086,ENSG00000146592,CREB5,0.030213063610942788
0,7,positive,10,10069,ENSG00000196923,PDLIM7,0.02995738326798915
0,7,positive,11,4267,ENSG00000144063,MALL,0.02994876965608486
0,7,positive,12,15915,ENSG00000137075,RNF38,0.02953747567386283
0,7,positive,13,28960,ENSG00000061656,SPAG4,0.02949489960088725
0,7,positive,14,31540,ENSG00000100181,TPTEP1,0.02881135751346582
0,7,positive,15,17672,ENSG00000148677,ANKRD1,0.02835601482613698
0,7,positive,16,20326,ENSG00000013588,GPRC5A,0.02820477361227558
0,7,positive,17,27640,ENSG00000109066,TMEM104,0.027627838917202486
0,7,positive,18,16837,ENSG00000188566,NDOR1,0.027606123546799654
0,7,positive,19,9771,ENSG00000250072,CTC-529P8.1,0.027603235390966784
0,7,positive,20,18704,ENSG00000187479,C11orf96,0.027583337054851498
0,7,positive,21,29854,ENSG00000130176,CNN1,0.027373162043517835
0,7,positive,22,17448,ENSG00000107719,PALD1,0.026259546297028397
0,7,positive,23,17249,ENSG00000165507,C10orf10,0.0259982788248545
0,7,positive,24,23400,ENSG00000185215,TNFAIP2,0.025809625407074255
0,7,positive,25,16485,ENSG00000175764,TTLL11,0.025741944041869788
0,7,positive,26,13350,ENSG00000008086,CDKL5,0.025560749082578132
0,7,positive,27,404,ENSG00000169991,IFFO2,0.02545383357203641
0,7,positive,28,27401,ENSG00000264112,RP11-159D12.2,0.025279911537355686
0,7,positive,29,7691,ENSG00000169429,IL8,0.025247413832603732
0,7,positive,30,11531,ENSG00000010818,HIVEP2,0.02515735475221571
0,7,positive,31,24735,ENSG00000005001,PRSS22,0.025037381645171546
0,7,positive,32,22939,ENSG00000257365,FNTB,0.025010990142294368
0,7,positive,33,25635,ENSG00000261884,CTC-479C5.12,0.02476516306412818
0,7,positive,34,14065,ENSG00000134590,FAM127A,0.024723382004866998
0,7,positive,35,23335,ENSG00000196405,EVL,0.024713534951285594
0,7,positive,36,11392,ENSG00000135547,HEY2,0.024524426273896442
