row_index,outer_fold,b1_rmse,b4_rmse,rmse_gain_vs_b1,b4_pcc,b4_spearman,repeat,cell_line
16,1,0.5488811293243987,0.5522987581479907,-0.0034176288235919783,0.22426079787118847,0.18891774377280185,2,COV434_OVARY
17,0,0.5470930890449671,0.5454941265265978,0.001598962518369329,0.21666573711353396,0.1883098004741772,2,DMS273_LUNG
18,4,0.5455271959698729,0.5509248799513954,-0.005397683981522516,0.2082334364315332,0.1717238400572123,2,EFM192A_BREAST
19,2,0.6216771961593247,0.623701304036819,-0.0020241078774942967,0.23115014911534132,0.199269109778165,2,G401_SOFT_TISSUE
20,1,0.4686134292075748,0.46779995153057896,0.0008134776769958552,0.2839366301433592,0.2420679952527916,2,GCIY_STOMACH
21,1,0.5227870841653295,0.5245479238536437,-0.0017608396883141975,0.26215407032498156,0.23734647489508837,2,GP2D_LARGE_INTESTINE
22,2,0.5538554079002486,0.5543483392591695,-0.0004929313589209228,0.26156611738008884,0.20417725681492097,2,HCC1143_BREAST
23,0,0.437321545830747,0.43841387370301327,-0.0010923278722662633,0.34880304160665065,0.27623799356461376,2,HCC1195_LUNG
24,3,0.5908925974120887,0.5958275024961581,-0.004934905084069463,0.24120369559370147,0.1943678719286422,2,HCC1419_BREAST
25,4,0.465853173482318,0.46713199367269115,-0.0012788201903731755,0.2680981776665694,0.2339447373190555,2,HEC1B_ENDOMETRIUM
26,3,0.5212139681049007,0.5271457407578732,-0.005931772652972511,0.22766349528339055,0.16878899282354115,2,HEP3B217_LIVER
27,2,0.6577842006856283,0.6551261813012897,0.002658019384338517,0.41112653025001206,0.3555794208820091,2,HS766T_PANCREAS
28,4,0.7543210946021703,0.7511449274375798,0.003176167164590571,0.2987678924812778,0.23455024155495952,2,HS852T_SKIN
29,3,0.5536134886519603,0.5495302330241761,0.00408325562778411,0.44130679549624124,0.3482298632757778,2,HUCCT1_BILIARY_TRACT
30,2,0.614723041237914,0.6161932032996102,-0.0014701620616962563,0.2994901886951522,0.25141671030499846,2,IGR1_SKIN
31,4,0.46543248967322187,0.4671986290566033,-0.0017661393833814376,0.26540867090883047,0.22705860175847117,2,IGROV1_OVARY
32,0,0.5348369377942537,0.535969247800281,-0.001132310006027315,0.313552126967402,0.2694373505183546,2,ISTMES1_PLEURA
33,0,0.5260990830162465,0.5281063516675569,-0.002007268651310401,0.28614756399612157,0.2451574612863151,2,J82_URINARY_TRACT
34,4,0.5156670224994533,0.5203589722009757,-0.004691949701522424,0.3350302538760298,0.29214506423502645,2,JHH5_LIVER
35,3,0.551417578933725,0.5550715610857293,-0.003653982152004298,0.20555871948678037,0.1665025907064486,2,KNS42_CENTRAL_NERVOUS_SYSTEM
36,4,0.47270144119606855,0.47220615327196025,0.0004952879241083008,0.2566337147593656,0.22041790021809388,2,KNS60_CENTRAL_NERVOUS_SYSTEM
37,0,0.6048715859107072,0.6065605713209765,-0.0016889854102692947,0.2870800195162231,0.24600690318691618,2,KNS81_CENTRAL_NERVOUS_SYSTEM
38,3,0.5042235587809694,0.5104689793985314,-0.006245420617562059,0.279465348306046,0.25036582022675824,2,KYSE270_OESOPHAGUS
39,1,0.6172140891496503,0.61941695297667,-0.00220286382701973,0.19276043034992968,0.14014671540935542,2,LI7_LIVER
40,3,0.5345809380133397,0.5382719074060517,-0.0036909693927119624,0.21092882191992815,0.17734006203668592,2,LK2_LUNG
41,3,0.5101423618338458,0.5095110418133599,0.000631320020485826,0.3110018126856049,0.26935136578363533,2,LMSU_STOMACH
42,1,0.6152577944399641,0.6151336127833632,0.00012418165660088576,0.3218366462022286,0.25178499243438995,2,LN229_CENTRAL_NERVOUS_SYSTEM
43,4,0.5109224637659007,0.5175379752214064,-0.006615511455505763,0.23103464180596084,0.20736096950132374,2,LNCAPCLONEFGC_PROSTATE
44,0,0.5439127951044955,0.5433490333083669,0.0005637617961286034,0.3141414889537546,0.2493752483473637,2,LOVO_LARGE_INTESTINE
45,2,0.4656551592212323,0.46916045856462174,-0.0035052993433894453,0.28701552499237865,0.2302704402654313,2,LUDLU1_LUNG
46,0,0.8118549717617808,0.805697656259088,0.006157315502692828,0.3185410835317182,0.24620868350032105,2,MALME3M_SKIN
47,1,0.5369842932242657,0.5397648898280317,-0.002780596603766061,0.29212399986338006,0.21986041938938303,2,MDAMB435S_SKIN
48,0,0.4794190708321841,0.4803974979107121,-0.0009784270785280214,0.22501862801651848,0.16048298354658178,2,MDAMB468_BREAST
49,0,0.49221218169687525,0.49622629511322336,-0.0040141134163481085,0.32954971301722286,0.26867685896076415,2,MIAPACA2_PANCREAS
50,2,0.43824552385735305,0.4393685024371513,-0.0011229785797982617,0.3495440092565089,0.3066746958556409,2,MSTO211H_PLEURA
51,4,0.7047415583559431,0.7066500005329406,-0.0019084421769974824,0.21674807233720111,0.1761000713623051,2,NCIH1048_LUNG
52,3,0.4621976051903174,0.463021419434971,-0.000823814244653609,0.27846366183984755,0.22960494566052683,2,NCIH1299_LUNG
53,1,0.6321664683537717,0.636189905131951,-0.00402343677817929,0.31667415808670574,0.27314701223634347,2,NCIH1355_LUNG
54,4,0.5466708572251505,0.5498654556528244,-0.0031945984276738892,0.2708104060057051,0.23204444040107527,2,NCIH1573_LUNG
55,2,0.6177458081393316,0.6202882521741094,-0.00254244403477788,0.23504384338657738,0.20317499900657812,2,NCIH1581_LUNG
56,4,0.5418768396993053,0.5443454260647524,-0.002468586365447112,0.25770418182799754,0.2145941518615078,2,NCIH1650_LUNG
57,3,0.4837297656139132,0.48583453550525496,-0.0021047698913417845,0.2611341888654616,0.2282230075361369,2,NCIH1693_LUNG
58,2,0.5094805467743535,0.5116232819888441,-0.0021427352144905987,0.2303203484631851,0.1619797694785972,2,NCIH1793_LUNG
59,2,0.5543952110740575,0.5562153822214615,-0.0018201711474039595,0.30059067293018693,0.25238604389183383,2,NCIH1915_LUNG
60,1,0.48695810920957316,0.48945492762254933,-0.002496818412976165,0.22449464028122929,0.17919058396056392,2,NCIH2126_LUNG
61,0,0.585028814557577,0.5845348686981973,0.0004939458593797852,0.34880126984366305,0.255420951893867,2,NCIH2347_LUNG
62,0,0.4892224697748901,0.4899771999910542,-0.0007547302161641234,0.2508448908225622,0.18784321180175834,2,NCIH23_LUNG
63,2,0.5466061105245031,0.5465046495350483,0.00010146098945484905,0.35030843659480326,0.2668517631698948,2,NCIH2444_LUNG
64,4,0.5082714891048483,0.5108723087985069,-0.0026008196936585515,0.2852133459540059,0.2356101784633007,2,NCIH322_LUNG
65,1,0.5837164797025477,0.5840319094869191,-0.00031542978437137936,0.1732006432952872,0.13895230287744695,2,NCIH522_LUNG
66,4,0.5222358599420108,0.5234609625438396,-0.0012251026018287314,0.22430950849132084,0.1832423266488581,2,NCIH838_LUNG
67,1,0.5471249057849107,0.5494429000148849,-0.0023179942299742518,0.22710513132784177,0.22152523905267685,2,NCIH841_LUNG
68,4,0.5781701322542235,0.5788886089360843,-0.000718476681860758,0.305004909697923,0.2470193382007989,2,NUGC3_STOMACH
69,3,0.44692341140089165,0.45108941642643474,-0.004166005025543096,0.27723796039245885,0.22633697695814753,2,OAW42_OVARY
70,4,0.5274854660090943,0.530935175534496,-0.0034497095254016896,0.29984553780568624,0.2623847224454912,2,OSRC2_KIDNEY
71,1,0.5607275566774168,0.5567161922733301,0.00401136440408667,0.3790456366095002,0.3145083472761715,2,PANC0403_PANCREAS
72,3,0.5622700365321915,0.5615804671283534,0.0006895694038381306,0.2991912102682475,0.23836104104177702,2,PATU8988S_PANCREAS
73,2,0.537940591758376,0.540465573937037,-0.0025249821786609283,0.1277174226357685,0.09229210784773963,2,PC3_PROSTATE
74,4,0.5543154326314498,0.5603397116910365,-0.00602427905958669,0.2935654938983064,0.25573595019610806,2,QGP1_PANCREAS
75,0,0.5131236639814278,0.515330992488402,-0.0022073285069741377,0.2587890931946728,0.20934151125994965,2,RCC10RGB_KIDNEY
76,4,0.488580584146973,0.48978943416917514,-0.001208850022202168,0.20188671191151808,0.16540223013585909,2,RH30_SOFT_TISSUE
77,3,0.6786022390652812,0.6738368814169062,0.004765357648374935,0.33368980603526854,0.25463331580303444,2,SKMEL24_SKIN
78,1,0.5423678701031651,0.5446033911886095,-0.0022355210854443364,0.2470064730261285,0.21083236075794984,2,SKUT1_SOFT_TISSUE
79,4,0.624167122363043,0.6256139824733886,-0.0014468601103456713,0.2152508873451683,0.18801240578687867,2,SNB75_CENTRAL_NERVOUS_SYSTEM
80,2,0.5967487239025535,0.5982841802120563,-0.0015354563095028029,0.30471609700298785,0.2489978274266556,2,SNU1041_UPPER_AERODIGESTIVE_TRACT
81,2,0.5387961947790028,0.5394224572456416,-0.0006262624666388827,0.2603971952678546,0.21670642230005444,2,SNU1105_CENTRAL_NERVOUS_SYSTEM
82,1,0.6824464264013697,0.682842452562031,-0.00039602616066136687,0.33201496605742187,0.27670826004318044,2,SNU1214_UPPER_AERODIGESTIVE_TRACT
83,4,0.48770751731241535,0.49015239086014467,-0.0024448735477293204,0.30759088195330625,0.2677043215811987,2,SNU245_BILIARY_TRACT
84,0,0.4590073750344456,0.45873277528123474,0.00027459975321086905,0.26370926532088335,0.21865036264002577,2,SNU685_ENDOMETRIUM
85,3,0.541898565607934,0.5429936165917404,-0.001095050983806356,0.27082756580463213,0.1857798048595222,2,SW480_LARGE_INTESTINE
86,2,0.5518646351717716,0.5565021257971036,-0.004637490625331919,0.20878418461132683,0.17245370887357006,2,SW48_LARGE_INTESTINE
87,2,0.5566546986609158,0.5596728802937737,-0.0030181816328579414,0.2564570757458829,0.19521570342377892,2,SW579_THYROID
88,3,0.5646066563445534,0.5644150099667617,0.0001916463777916766,0.36382954060161465,0.30249072132096577,2,SW900_LUNG
89,4,0.5923467471085156,0.5982982518844019,-0.0059515047758862405,0.1952993369124507,0.14031753839606986,2,TE11_OESOPHAGUS
90,0,0.5293599772869056,0.5315364718268945,-0.0021764945399888047,0.2755907002284975,0.22699635832128376,2,TE6_OESOPHAGUS
91,1,0.4640948544823888,0.46438567156281785,-0.0002908170804290511,0.27710818445576796,0.2216980465892744,2,TEN_ENDOMETRIUM
92,1,0.550430661144924,0.5536791168390562,-0.003248455694132235,0.24817034582476175,0.21405282680738646,2,TUHR4TKB_KIDNEY
93,0,0.6417233049020046,0.6391648005484857,0.002558504353518898,0.33732145579899464,0.26962789515574725,2,UACC257_SKIN
0,1,0.669083205328044,0.671002111300067,-0.001918905972023044,0.15498269357833777,0.111957638291243,3,22RV1_PROSTATE
1,2,0.44935840046975567,0.45182381466597044,-0.0024654141962147658,0.2572424381149712,0.20993534683185922,3,42MGBA_CENTRAL_NERVOUS_SYSTEM
2,3,0.5880835229147704,0.5887233457531977,-0.0006398228384273397,0.30030991025571224,0.2217394222639568,3,769P_KIDNEY
3,2,0.46865877386494037,0.46929840721482136,-0.0006396333498809859,0.2647446185044958,0.22157254306271618,3,786O_KIDNEY
4,0,0.5947867591904391,0.593583521169832,0.001203238020607067,0.34821312716880437,0.2948891701681966,3,8505C_THYROID
5,0,0.6673979546550743,0.6696460868984546,-0.002248132243380274,0.28614761900416774,0.2398081462823424,3,A2780_OVARY
6,1,0.6277142173239025,0.6248485842750444,0.0028656330488581183,0.42998541260740636,0.3689331139595605,3,A375_SKIN
7,3,0.4351275669204845,0.43351893007675446,0.001608636843730027,0.2217790111125578,0.16932864480765655,3,ACCMESO1_PLEURA
8,0,0.5768712527757146,0.5789860877998056,-0.002114835024091044,0.2556697275554198,0.20626563470935214,3,AGS_STOMACH
9,0,0.54671384281181,0.5545819289978232,-0.007868086186013201,0.14733135775446324,0.1160724333811389,3,BEN_LUNG
10,1,0.4514560979050573,0.4546615209599685,-0.0032054230549111717,0.24179218121353802,0.1906649644449147,3,CAL120_BREAST
11,3,0.5914108737767645,0.5902829359744975,0.0011279378022669428,0.3544182588016045,0.31150839216993914,3,CAL62_THYROID
12,2,0.4684017285923165,0.4747187736871813,-0.006317045094864804,0.255352208099189,0.2089268403745061,3,CAOV3_OVARY
13,3,0.5845706349888115,0.5806968452844523,0.003873789704359143,0.4004461779359733,0.31223557921461215,3,CJM_SKIN
14,1,0.576395634076508,0.5790054053659752,-0.0026097712894672664,0.1971611712404826,0.17081031785147507,3,COLO668_LUNG
15,2,0.5159415932392327,0.5174275864780948,-0.0014859932388621155,0.2724141707623822,0.20332763897777392,3,COLO680N_OESOPHAGUS
16,1,0.560537092825615,0.5620606573972133,-0.0015235645715983015,0.20508904528307811,0.16455024918884903,3,COV434_OVARY
17,0,0.5117927254453556,0.5117376421066778,5.508333867776383e-05,0.22093316176337374,0.20829871692728522,3,DMS273_LUNG
18,4,0.548046176504041,0.5533957587425579,-0.005349582238516892,0.23542023374985568,0.20267901773944047,3,EFM192A_BREAST
19,2,0.6028713395191719,0.6043139967232498,-0.0014426572040778796,0.2419461107403322,0.22072892187445856,3,G401_SOFT_TISSUE
20,1,0.4528430896582146,0.4527309744902899,0.0001121151679247534,0.3304490854783052,0.2903644183530767,3,GCIY_STOMACH
21,1,0.5115858294780836,0.5125063333628768,-0.0009205038847931446,0.2481806244796628,0.20358718729691852,3,GP2D_LARGE_INTESTINE
22,2,0.5800810515636355,0.5810626785065717,-0.0009816269429361313,0.2831602079887689,0.22721462786089183,3,HCC1143_BREAST
23,0,0.44818091887805495,0.4501865336877042,-0.002005614809649281,0.3539684130417399,0.2838710754551307,3,HCC1195_LUNG
24,3,0.6059595869829544,0.6109565082402845,-0.004996921257330089,0.21573954015930863,0.17407629795508567,3,HCC1419_BREAST
25,4,0.4836068989769707,0.4849517165903393,-0.0013448176133686318,0.29560724591415327,0.24852990246294346,3,HEC1B_ENDOMETRIUM
26,3,0.5240768256129351,0.5303826770883961,-0.006305851475461033,0.23758790430076382,0.17745763438321338,3,HEP3B217_LIVER
27,2,0.667375473224021,0.663660688428762,0.0037147847952589963,0.4150085287229996,0.3446954667014652,3,HS766T_PANCREAS
28,4,0.7835270079634781,0.7784886963452,0.005038311618278057,0.30790216972331164,0.24528299746618662,3,HS852T_SKIN
29,3,0.5578328383299666,0.5524878411053913,0.005344997224575265,0.42602932873992366,0.3175933482414951,3,HUCCT1_BILIARY_TRACT
30,2,0.6156257943258763,0.616916954336906,-0.0012911600110296906,0.3016672972347672,0.25199824525814496,3,IGR1_SKIN
31,4,0.4914087351107363,0.4926386948639829,-0.001229959753246579,0.24787627716604854,0.19592862645579193,3,IGROV1_OVARY
32,0,0.5191695118164438,0.5212914289263632,-0.00212191710991938,0.30126022848333867,0.2645240516626381,3,ISTMES1_PLEURA
33,0,0.5014001703472922,0.5042467631536249,-0.002846592806332704,0.2536416658028745,0.19437074150046757,3,J82_URINARY_TRACT
34,4,0.5748114806133148,0.5802616084854141,-0.0054501278720993085,0.3457168968648682,0.2790539859771082,3,JHH5_LIVER
35,3,0.5466514383213182,0.5503956941193829,-0.0037442557980646995,0.19703832269697374,0.13733743045578362,3,KNS42_CENTRAL_NERVOUS_SYSTEM
36,4,0.4765537943955499,0.4763771471416339,0.00017664725391597358,0.2824030830994736,0.23684286245079086,3,KNS60_CENTRAL_NERVOUS_SYSTEM
37,0,0.5800698278212711,0.5806727267872563,-0.0006028989659851991,0.28349606212349104,0.2153036047088281,3,KNS81_CENTRAL_NERVOUS_SYSTEM
38,3,0.5184456779518593,0.5242160474345383,-0.005770369482679061,0.25011105900515235,0.2168854989947804,3,KYSE270_OESOPHAGUS
39,1,0.6131105844562245,0.6159261894727475,-0.002815605016523004,0.2191213896024165,0.18052908474247434,3,LI7_LIVER
40,3,0.5413982010651897,0.5464142440397642,-0.005016042974574586,0.2077094950819596,0.18124132973620577,3,LK2_LUNG
41,3,0.5343421727187049,0.5350983471603447,-0.0007561744416397786,0.29822224290415134,0.25353576972779024,3,LMSU_STOMACH
42,1,0.5817403488401086,0.5839219004907629,-0.0021815516506542565,0.2877022186547259,0.21320540359714024,3,LN229_CENTRAL_NERVOUS_SYSTEM
43,4,0.5217030126482523,0.5275693041650912,-0.0058662915168389285,0.20399378582074776,0.16933424088328894,3,LNCAPCLONEFGC_PROSTATE
44,0,0.4847967839646887,0.48484663498513564,-4.985102044691159e-05,0.3146821647223372,0.2639452363539388,3,LOVO_LARGE_INTESTINE
45,2,0.4805227496010623,0.48346146761794295,-0.0029387180168806704,0.28974081920153183,0.2357626934010055,3,LUDLU1_LUNG
46,0,0.8158075931601504,0.8104925422546168,0.005315050905533636,0.31704268403986535,0.240106292546446,3,MALME3M_SKIN
47,1,0.5504671302196157,0.5536526864231794,-0.0031855562035637552,0.28383380442196204,0.23362902970432692,3,MDAMB435S_SKIN
48,0,0.4714811338388763,0.47252681951461073,-0.0010456856757344313,0.24334926452516903,0.18701274867316528,3,MDAMB468_BREAST
49,0,0.5014262378230215,0.5021561049279263,-0.0007298671049047467,0.3922079444933009,0.33086981336287313,3,MIAPACA2_PANCREAS
50,2,0.4512262552666636,0.4527719785303962,-0.0015457232637325902,0.38609425334172853,0.337788330735302,3,MSTO211H_PLEURA
51,4,0.707682346389796,0.7090934771047702,-0.0014111307149742292,0.21564923077254805,0.1778092562721384,3,NCIH1048_LUNG
52,3,0.4509933288313701,0.45054860704143407,0.0004447217899360423,0.2631411308686689,0.20942875932412786,3,NCIH1299_LUNG
53,1,0.5964195586185486,0.6000025940105285,-0.003583035391979905,0.28437103954665416,0.2300162617924007,3,NCIH1355_LUNG
54,4,0.5142775682286151,0.5153910553006767,-0.001113487072061603,0.27372055041559845,0.2312523604348403,3,NCIH1573_LUNG
55,2,0.6323218801661585,0.6336714400316048,-0.0013495598654462704,0.2337331602747689,0.21317039358631723,3,NCIH1581_LUNG
56,4,0.5374734974172685,0.5396770881891827,-0.0022035907719142322,0.24891132854171405,0.1958801546418837,3,NCIH1650_LUNG
57,3,0.5220623455848982,0.5262062873061939,-0.00414394172129573,0.27678432664676167,0.2356757845660684,3,NCIH1693_LUNG
58,2,0.5080720797028064,0.5091014358796954,-0.0010293561768889292,0.23464076993755417,0.18315253011410473,3,NCIH1793_LUNG
59,2,0.5898168584643747,0.5907691054611927,-0.0009522469968179514,0.31141219603412484,0.254763506075875,3,NCIH1915_LUNG
60,1,0.5168300018289983,0.5180203984926628,-0.0011903966636644947,0.2343951446551983,0.19056543294747966,3,NCIH2126_LUNG
61,0,0.6190532170290242,0.6165275222796416,0.0025256947493825788,0.3747205401745906,0.2889641292247921,3,NCIH2347_LUNG
62,0,0.5283869703404287,0.5284065839452559,-1.9613604827162234e-05,0.27497600737202377,0.20648925884517305,3,NCIH23_LUNG
63,2,0.5571552210418973,0.5562135706138382,0.0009416504280590487,0.37151193005789857,0.2889164484560287,3,NCIH2444_LUNG
64,4,0.5070915674826566,0.5099326942265848,-0.002841126743928224,0.31737905129207056,0.2733804570506544,3,NCIH322_LUNG
65,1,0.5923337728392033,0.5926739406359808,-0.00034016779677747966,0.18746883622485835,0.15107983243111123,3,NCIH522_LUNG
66,4,0.5291192411684776,0.5299486246362601,-0.0008293834677824963,0.2283156558480869,0.21333342544556297,3,NCIH838_LUNG
67,1,0.5653647828967236,0.567966201483027,-0.002601418586303361,0.21384894418245481,0.18052924510602555,3,NCIH841_LUNG
68,4,0.577551071374158,0.5776461970042276,-9.512563006963681e-05,0.31314730141044234,0.26193503889397735,3,NUGC3_STOMACH
69,3,0.47488117611051994,0.47866080745039075,-0.0037796313398708037,0.24500259314166564,0.1906743877197726,3,OAW42_OVARY
70,4,0.5516562767943356,0.5556124991004597,-0.003956222306124135,0.2582351781313928,0.23193204408034462,3,OSRC2_KIDNEY
71,1,0.5577256184324837,0.5555242879408113,0.002201330491672371,0.37736804471769825,0.3048352126638003,3,PANC0403_PANCREAS
72,3,0.536149545571984,0.5367850128553243,-0.0006354672833402963,0.2727873780964705,0.22311978514229047,3,PATU8988S_PANCREAS
73,2,0.5432492369535509,0.5466866071437718,-0.0034373701902209453,0.14312901985624915,0.10261520193231974,3,PC3_PROSTATE
74,4,0.5680470043153355,0.5729022061996792,-0.0048552018843437406,0.29318111797873875,0.27523524645343295,3,QGP1_PANCREAS
75,0,0.49794851353967917,0.5010904009227012,-0.003141887383022013,0.2983854731631071,0.2523456035793463,3,RCC10RGB_KIDNEY
76,4,0.4903732798337616,0.49109548186356883,-0.0007222020298072174,0.19547949152431873,0.16852843282700625,3,RH30_SOFT_TISSUE
77,3,0.692243881621412,0.6874332752900478,0.004810606331364209,0.34217622073074155,0.2709166015646106,3,SKMEL24_SKIN
78,1,0.5602113015613814,0.5614670907689406,-0.0012557892075591992,0.22316754120042884,0.18324187174332307,3,SKUT1_SOFT_TISSUE
79,4,0.6471638700792035,0.650314763279063,-0.0031508931998595058,0.20350129227713928,0.16456646743337786,3,SNB75_CENTRAL_NERVOUS_SYSTEM
80,2,0.5900817355764341,0.5897990833683677,0.0002826522080663363,0.33321165772997285,0.2581652038671809,3,SNU1041_UPPER_AERODIGESTIVE_TRACT
81,2,0.5397671678495801,0.5426423442242417,-0.0028751763746616144,0.2725636888426656,0.22295340451455925,3,SNU1105_CENTRAL_NERVOUS_SYSTEM
82,1,0.6511091402914831,0.6518519350860575,-0.0007427947945743973,0.33545240078525934,0.2814043030572435,3,SNU1214_UPPER_AERODIGESTIVE_TRACT
83,4,0.5255372274138316,0.5260152955969604,-0.00047806818312878807,0.284698043749453,0.24054483414163488,3,SNU245_BILIARY_TRACT
84,0,0.48427171908357475,0.4845670283572033,-0.0002953092736285301,0.21345676593794047,0.15764219895526538,3,SNU685_ENDOMETRIUM
85,3,0.5664399680727376,0.5679494729326581,-0.0015095048599205185,0.29003120049464937,0.21981113766359897,3,SW480_LARGE_INTESTINE
86,2,0.5565718537116318,0.5586948524245919,-0.002122998712960178,0.2463133772856329,0.20849273215485234,3,SW48_LARGE_INTESTINE
87,2,0.5366714982668322,0.5395312955532994,-0.002859797286467125,0.2812860902371686,0.2381231579899634,3,SW579_THYROID
88,3,0.554158045467629,0.5523760576015939,0.0017819878660351174,0.3805934588674506,0.31936988993045196,3,SW900_LUNG
89,4,0.5706125198359251,0.5751099748421741,-0.004497455006248985,0.2449655380455404,0.20648490962342572,3,TE11_OESOPHAGUS
90,0,0.47326395328330695,0.47777748860734176,-0.004513535324034812,0.2519052255645311,0.1756963938862684,3,TE6_OESOPHAGUS
91,1,0.4804044011559125,0.48190887534617005,-0.0015044741902575653,0.2620100115489983,0.22398110219192288,3,TEN_ENDOMETRIUM
92,1,0.5507922196500905,0.5530965414626329,-0.002304321812542365,0.2630775402687881,0.2154856441929699,3,TUHR4TKB_KIDNEY
93,0,0.641500092920537,0.6426249709304932,-0.0011248780099561984,0.3337998601321741,0.27480572168442846,3,UACC257_SKIN
0,1,0.6689620028751418,0.6707866499618279,-0.0018246470866860598,0.16808293772240776,0.11600932666369634,4,22RV1_PROSTATE
1,2,0.47181221771255694,0.47514074064627243,-0.0033285229337154942,0.23831688973926712,0.18657537207278888,4,42MGBA_CENTRAL_NERVOUS_SYSTEM
2,3,0.6066630275793894,0.6083748544787156,-0.001711826899326252,0.24372869437104017,0.19214953275175636,4,769P_KIDNEY
3,2,0.4916771756882949,0.4939060681047359,-0.0022288924164410306,0.2700191559276112,0.24761169610216305,4,786O_KIDNEY
4,0,0.5468123820443797,0.5472266045068747,-0.0004142224624950064,0.2910698719046804,0.25650207809548903,4,8505C_THYROID
5,0,0.6419168929935868,0.6450904365268981,-0.0031735435333113404,0.263849185618504,0.22967978416133633,4,A2780_OVARY
6,1,0.6519302973041536,0.6495361446379891,0.002394152666164495,0.4135140353248106,0.3349387002138252,4,A375_SKIN
7,3,0.4451667096077015,0.4455039527903173,-0.00033724318261579844,0.29811574605996183,0.25158905592496467,4,ACCMESO1_PLEURA
8,0,0.5642522695480159,0.5660935295731778,-0.0018412600251619393,0.3217524351138913,0.26169844540131304,4,AGS_STOMACH
9,0,0.5457645644387502,0.5525237559439277,-0.006759191505177453,0.17696828504793236,0.1416869326514207,4,BEN_LUNG
10,1,0.4560984617028799,0.458620448415001,-0.002521986712121116,0.259097769083014,0.22132419231900813,4,CAL120_BREAST
11,3,0.5358195495132083,0.5370016907381275,-0.0011821412249192198,0.2994762369276647,0.25084508160376473,4,CAL62_THYROID
12,2,0.47046035411278325,0.47388786212949074,-0.0034275080167074923,0.28477762774261156,0.22521061184666083,4,CAOV3_OVARY
13,3,0.5745493291471675,0.5742985098664174,0.00025081928075010307,0.33662722782548926,0.25831600932750015,4,CJM_SKIN
14,1,0.5460050154358371,0.5511983370657286,-0.005193321629891501,0.19233649108930947,0.17181335649482082,4,COLO668_LUNG
15,2,0.5501417330795164,0.5506094028522157,-0.0004676697726992973,0.29293880732341254,0.23893975242236096,4,COLO680N_OESOPHAGUS
16,1,0.6064025155704557,0.6081721243038161,-0.001769608733360406,0.18910687137644586,0.15405324722013353,4,COV434_OVARY
17,0,0.5165664346251239,0.5142661506853381,0.0023002839397857633,0.20272766355496613,0.17760073650643676,4,DMS273_LUNG
18,4,0.5405760979656155,0.5454972336624575,-0.0049211356968420494,0.2351209100290567,0.16301451853266144,4,EFM192A_BREAST
19,2,0.5978804102782505,0.6011061945103512,-0.003225784232100737,0.25007569111237976,0.24674517046324687,4,G401_SOFT_TISSUE
20,1,0.4744510915168289,0.47362877537458387,0.0008223161422450387,0.2821538191113414,0.2408652726210138,4,GCIY_STOMACH
21,1,0.5437562953245947,0.5452988694198126,-0.0015425740952179634,0.2501045460132753,0.23969573531551655,4,GP2D_LARGE_INTESTINE
22,2,0.5571884932412136,0.5578310351492173,-0.0006425419080037242,0.2868169102401869,0.2223431465156248,4,HCC1143_BREAST
23,0,0.4446185105652955,0.4452105122334953,-0.000592001668199782,0.34122033853431455,0.25317678259760873,4,HCC1195_LUNG
24,3,0.5985829039230968,0.602552494860905,-0.003969590937808243,0.2589846735809218,0.22109966589455438,4,HCC1419_BREAST
25,4,0.46894279982915565,0.4704191388741532,-0.0014763390449975544,0.23389436055313845,0.1867386353005183,4,HEC1B_ENDOMETRIUM
26,3,0.517772101571549,0.522171895104099,-0.004399793532550045,0.22801507162000298,0.16786308336898598,4,HEP3B217_LIVER
27,2,0.6617216205320544,0.6585974039847863,0.0031242165472681327,0.402775340577268,0.3565880164189668,4,HS766T_PANCREAS
28,4,0.726776517656465,0.7266261046655558,0.00015041299090923221,0.2888722192395171,0.2227776026969635,4,HS852T_SKIN
29,3,0.5883516355250888,0.580880034475192,0.007471601049896859,0.4654809653210875,0.37231657483063424,4,HUCCT1_BILIARY_TRACT
30,2,0.6531273996960936,0.6522068015639941,0.0009205981320994372,0.3143270041497565,0.23771320231799709,4,IGR1_SKIN
31,4,0.4998803576618975,0.5005283894158276,-0.0006480317539300784,0.27908115098536174,0.23750369970871532,4,IGROV1_OVARY
32,0,0.5484761356187018,0.5500198975843884,-0.0015437619656866186,0.28265543298674495,0.23617776498111823,4,ISTMES1_PLEURA
33,0,0.5084130321734769,0.5098964836148537,-0.0014834514413768485,0.2776585864893775,0.2164780896740819,4,J82_URINARY_TRACT
34,4,0.549349723044097,0.5528920014334565,-0.003542278389359499,0.35251201338514737,0.29038943444307147,4,JHH5_LIVER
35,3,0.525827760606834,0.5295734639672657,-0.0037457033604316736,0.198181902711388,0.1801437771275968,4,KNS42_CENTRAL_NERVOUS_SYSTEM
36,4,0.46970061218843523,0.46849102425003974,0.0012095879383954844,0.2468072860992966,0.2005124716678229,4,KNS60_CENTRAL_NERVOUS_SYSTEM
37,0,0.5883180841878634,0.5908881090056484,-0.0025700248177850105,0.27158308085925265,0.22421673799427935,4,KNS81_CENTRAL_NERVOUS_SYSTEM
38,3,0.5089316963239319,0.5144825358474168,-0.005550839523484896,0.262928980199279,0.21617328507324154,4,KYSE270_OESOPHAGUS
39,1,0.5804365650468355,0.5835500110823102,-0.0031134460354746984,0.2122231296065572,0.18278527039458298,4,LI7_LIVER
