cell_line,outer_fold,component,observed_score,predicted_score,explained_variance_ratio,observed_test_response_used_for_fit
MIAPACA2_PANCREAS,0,3,2.749416691440736,2.354226439538462,0.03578663602466285,False
MIAPACA2_PANCREAS,0,4,-9.575749734370154,-0.005851804497425537,0.03214305828721827,False
MIAPACA2_PANCREAS,0,5,-0.14445512611500727,-0.7460549184496476,0.02958947463965877,False
MIAPACA2_PANCREAS,0,6,2.0972773095681214,-3.2940043954968643,0.02933470580615556,False
MIAPACA2_PANCREAS,0,7,-0.04748114591599625,-0.7267922689374509,0.023540764245296095,False
MIAPACA2_PANCREAS,0,8,1.0732726988656855,2.334002680229671,0.02278223756126588,False
MIAPACA2_PANCREAS,0,9,-0.6832147709418687,-0.22981438668310294,0.022171650152042307,False
MIAPACA2_PANCREAS,0,10,1.0191609908348551,-0.5334195505493281,0.021498362504201927,False
MIAPACA2_PANCREAS,0,11,-2.36969202462455,-0.8064741160571709,0.021005602085431934,False
MIAPACA2_PANCREAS,0,12,-0.13240770221268827,0.7154509039209727,0.020861858260621872,False
MIAPACA2_PANCREAS,0,13,-0.39158593113883655,-0.41146861714137484,0.020018410335138008,False
MIAPACA2_PANCREAS,0,14,1.9607044590063527,-0.9506438646091142,0.019644318307884757,False
MIAPACA2_PANCREAS,0,15,-0.9899384691354971,1.2750465759271838,0.019137768275404216,False
MIAPACA2_PANCREAS,0,16,-0.8920372718292795,-1.4984962252623866,0.01840862265956599,False
MIAPACA2_PANCREAS,0,17,-2.0079611265649433,-0.2709160235583008,0.016926046455329198,False
MIAPACA2_PANCREAS,0,18,-3.0742015287012325,0.4996802628765322,0.016361539588049298,False
MIAPACA2_PANCREAS,0,19,-2.2168071294683216,-1.764289423133082,0.01607243223060492,False
MIAPACA2_PANCREAS,0,20,-2.1045178698031464,-2.0347107256118404,0.015388815828567983,False
NCIH2347_LUNG,0,1,-12.184423740272324,-0.9025878692829858,0.05553688946113453,False
NCIH2347_LUNG,0,2,2.4303086799335425,0.6713193822351691,0.03903005911200724,False
NCIH2347_LUNG,0,3,2.925659975359901,-0.32050465803157446,0.03578663602466285,False
NCIH2347_LUNG,0,4,-8.401595072835947,-3.3121998388051317,0.03214305828721827,False
NCIH2347_LUNG,0,5,0.7455908486606357,0.9275564184376206,0.02958947463965877,False
NCIH2347_LUNG,0,6,5.556282185112012,2.861804660521473,0.02933470580615556,False
NCIH2347_LUNG,0,7,-1.2297126830772245,1.0887514670517182,0.023540764245296095,False
NCIH2347_LUNG,0,8,-1.993475448939334,-1.8144088962074216,0.02278223756126588,False
NCIH2347_LUNG,0,9,-1.661679479852534,0.34876967406161985,0.022171650152042307,False
NCIH2347_LUNG,0,10,-3.482969628079217,-3.045006599448328,0.021498362504201927,False
NCIH2347_LUNG,0,11,0.5981540248532071,1.0214938308223473,0.021005602085431934,False
NCIH2347_LUNG,0,12,-1.1694296722401907,0.9217177147064127,0.020861858260621872,False
NCIH2347_LUNG,0,13,-0.4942507240668233,0.41601176277724694,0.020018410335138008,False
NCIH2347_LUNG,0,14,2.6473868037562487,0.9309279077677598,0.019644318307884757,False
